session_id,pages_viewed,time_on_site_min,items_added,cart_total_gbp,used_discount_code,is_returning,device_mobile,hour_of_day,prev_orders,completed
906486,6,0.1,2,94.47,0,1,1,8,1,1
906487,7,2.7,1,30.87,0,0,1,23,0,0
906488,7,30.6,1,15.51,1,0,1,18,0,0
906489,6,1.4,5,156.68,0,1,0,7,1,1
906490,6,1.3,3,121.38,0,1,1,20,2,1
906491,3,0.4,1,6.38,0,0,1,11,0,0
906492,6,1.4,0,0.0,0,0,1,14,0,0
906493,3,0.7,2,79.69,0,1,0,12,0,1
906494,7,6.4,0,0.0,0,1,0,0,4,0
906495,4,4.5,1,40.49,1,1,1,6,3,1
906496,4,0.7,2,59.26,1,1,1,2,1,1
906497,6,0.2,1,34.04,0,0,1,14,0,0
906498,6,0.3,0,0.0,0,0,1,9,0,0
906499,9,0.4,2,89.46,0,1,1,22,3,0
906500,3,13.1,2,50.85,0,0,0,6,0,0
906501,13,0.6,0,0.0,0,1,0,5,5,0
906502,7,0.7,2,97.13,0,1,1,2,2,1
906503,5,0.4,0,0.0,0,0,1,23,0,0
906504,6,0.5,1,35.75,0,0,0,0,0,0
906505,3,1.2,0,0.0,0,1,0,11,2,0
906506,3,2.3,0,0.0,1,1,0,14,1,1
906507,8,0.4,3,26.35,0,0,0,0,0,1
906508,4,2.7,0,0.0,0,1,0,6,4,0
906509,12,3.3,1,25.48,0,1,1,5,0,0
906510,3,6.9,4,155.69,0,1,1,10,1,0
906511,8,4.7,0,0.0,0,0,0,12,0,0
906512,5,1.6,2,51.21,0,1,0,10,0,1
906513,4,7.8,1,43.95,0,1,1,6,3,0
906514,6,3.2,1,39.61,1,1,1,7,6,1
906515,6,6.3,1,49.35,0,0,1,15,0,0
906516,6,1.0,0,0.0,1,0,1,1,0,0
906517,5,0.1,4,66.26,0,1,0,20,1,1
906518,7,3.1,0,0.0,0,1,1,0,2,0
906519,8,1.0,2,84.48,0,0,1,4,0,1
906520,5,3.2,0,0.0,0,1,1,23,0,0
906521,13,6.0,2,90.65,0,1,1,23,1,1
906522,4,3.7,0,0.0,0,1,1,9,1,1
906523,5,0.9,1,49.6,0,1,1,7,0,0
906524,5,9.5,1,37.75,0,1,1,14,4,1
906525,7,1.4,1,29.92,0,1,0,20,3,1
906526,5,1.2,0,0.0,0,1,1,23,3,0
906527,7,2.8,3,139.85,0,0,0,11,0,0
906528,8,3.9,2,50.96,0,1,0,1,2,1
906529,4,0.3,2,71.22,0,0,1,5,0,1
906530,5,2.4,0,0.0,0,1,1,10,2,0
906531,11,2.2,1,40.76,0,1,1,5,3,1
906532,7,4.0,3,106.85,0,0,1,10,0,0
906533,5,16.1,2,85.16,0,0,1,2,0,0
906534,2,9.4,0,0.0,0,1,1,2,2,0
906535,5,6.0,3,81.02,0,1,0,21,5,1
906536,6,6.6,1,37.23,0,1,1,17,3,0
906537,4,9.7,0,0.0,0,0,1,6,0,0
906538,3,1.2,4,108.94,0,1,0,11,4,1
906539,7,1.2,1,23.03,0,1,1,9,0,0
906540,4,3.4,1,53.33,0,0,1,13,0,0
906541,5,2.0,2,59.92,0,1,1,2,3,1
906542,5,0.5,1,29.91,1,1,1,1,1,1
906543,7,1.3,0,0.0,0,0,0,3,0,0
906544,8,0.1,1,41.07,0,1,0,13,0,0
906545,9,1.3,3,87.86,0,1,1,7,2,0
906546,6,4.0,1,25.61,0,1,0,22,1,0
906547,5,5.3,0,0.0,0,1,1,15,2,1
906548,8,3.9,0,0.0,0,1,1,12,3,0
906549,8,3.1,3,121.45,0,0,0,17,0,1
906550,5,0.2,0,0.0,1,0,0,14,0,0
906551,8,3.9,4,87.57,1,0,1,4,0,0
906552,7,7.6,1,23.39,1,1,1,10,4,1
906553,7,9.7,0,0.0,0,1,1,21,3,0
906554,6,0.8,0,0.0,0,0,0,16,0,0
906555,5,2.8,1,29.19,0,1,0,8,1,1
906556,7,4.2,3,85.32,0,1,1,3,0,0
906557,5,7.9,1,20.5,0,1,1,17,1,1
906558,9,1.6,2,68.35,0,1,1,19,2,0
906559,5,4.9,1,43.22,1,1,0,2,2,1
906560,11,2.9,2,53.77,0,0,1,21,0,1
906561,4,9.4,1,47.58,0,0,0,12,0,0
906562,8,10.5,0,0.0,1,1,1,14,1,1
906563,9,0.4,1,25.47,0,0,1,21,0,0
906564,5,5.3,1,33.11,1,1,1,17,3,1
906565,5,0.6,1,36.86,0,0,1,12,0,0
906566,8,13.7,1,32.0,0,1,1,23,0,0
906567,8,1.6,1,38.16,1,0,1,11,0,0
906568,10,4.7,5,188.38,1,0,0,23,0,1
906569,9,4.3,1,49.23,0,0,1,12,0,0
906570,2,12.2,3,107.54,0,1,1,1,4,1
906571,8,2.9,0,0.0,1,0,1,7,0,0
906572,7,2.9,3,119.42,0,1,0,17,2,1
906573,4,4.7,1,13.65,0,1,1,3,4,0
906574,9,0.9,1,18.49,0,1,0,11,2,1
906575,13,6.9,0,0.0,0,0,0,14,0,0
906576,1,0.3,1,28.52,1,1,0,8,0,1
906577,6,1.5,0,0.0,1,0,1,14,0,0
906578,5,12.7,2,80.49,0,0,1,13,0,0
906579,5,1.6,1,33.43,0,1,1,2,0,1
906580,9,0.2,1,46.43,0,1,0,20,1,0
906581,1,1.6,0,0.0,0,1,1,11,1,0
906582,7,18.3,1,50.24,0,1,0,3,1,1
906583,4,0.5,1,30.79,0,1,0,3,0,1
906584,4,1.8,0,0.0,0,1,1,9,1,0
906585,7,8.6,2,72.06,0,1,1,18,3,0
906586,8,1.7,1,25.17,0,1,1,16,6,1
906587,9,15.5,4,136.43,0,1,1,15,0,1
906588,10,7.0,1,36.29,0,1,1,23,2,0
906589,3,1.0,1,33.84,1,0,1,21,0,0
906590,10,8.5,0,0.0,0,1,0,2,2,1
906591,10,5.1,1,52.19,0,1,1,17,2,0
906592,3,1.4,1,37.92,0,0,1,12,0,0
906593,7,1.4,0,0.0,1,1,1,15,1,0
906594,4,4.5,1,37.45,0,0,0,20,0,0
906595,4,0.3,1,41.08,0,1,0,15,3,1
906596,5,0.3,0,0.0,1,0,1,15,0,0
906597,9,3.3,0,0.0,0,1,0,12,3,0
906598,4,3.0,1,46.1,0,0,1,7,0,0
906599,6,5.5,3,110.78,0,1,1,20,1,0
906600,4,2.9,1,36.95,0,1,1,0,0,1
906601,4,5.2,2,41.23,0,0,0,10,0,1
906602,8,0.5,1,24.74,0,1,1,16,4,1
906603,6,1.3,1,18.69,1,0,0,13,0,0
906604,11,1.5,0,0.0,0,0,0,15,0,0
906605,11,1.2,0,0.0,1,1,1,19,0,1
906606,5,6.7,0,0.0,0,1,0,10,1,1
906607,3,7.0,1,26.26,0,1,1,19,1,0
906608,8,3.9,0,0.0,0,1,1,14,0,0
906609,5,1.2,1,48.51,0,0,0,11,0,0
906610,6,12.5,1,36.8,0,1,0,6,4,0
906611,6,0.6,4,135.35,0,0,0,20,0,1
906612,8,1.9,5,196.5,0,1,0,16,1,1
906613,11,1.9,2,119.14,0,1,0,13,1,0
906614,6,0.1,3,107.0,1,1,0,20,3,1
906615,9,8.9,1,17.49,0,0,0,9,0,0
906616,4,0.3,4,87.24,0,1,1,13,1,1
906617,6,0.7,1,23.61,0,0,0,23,0,1
906618,4,10.6,2,65.17,1,0,1,22,0,1
906619,1,6.1,3,61.5,0,0,1,16,0,1
906620,6,9.4,0,0.0,0,0,0,21,0,0
906621,4,3.1,1,32.95,0,1,1,8,2,0
906622,8,12.0,2,93.53,1,0,1,20,0,1
906623,6,4.3,2,48.31,0,0,0,8,0,0
906624,3,2.4,1,42.0,0,1,0,9,2,0
906625,6,1.6,1,37.79,1,0,1,22,0,0
906626,6,7.2,1,43.18,0,1,1,21,2,0
906627,6,1.1,0,0.0,0,1,1,7,3,0
906628,4,8.1,2,26.78,0,0,1,16,0,1
906629,7,1.1,1,16.52,1,1,1,13,1,1
906630,5,7.0,1,51.07,0,1,1,21,4,0
906631,7,14.3,3,76.57,0,1,0,6,2,1
906632,4,2.0,0,0.0,1,1,1,16,1,0
906633,11,2.6,3,100.34,0,0,0,16,0,0
906634,5,0.2,1,59.62,1,0,1,18,0,1
906635,10,5.1,1,26.7,0,1,0,12,2,0
906636,12,1.1,3,80.69,1,1,1,20,5,1
906637,5,0.2,2,92.76,0,0,1,10,0,0
906638,5,3.6,0,0.0,0,1,1,21,2,0
906639,6,2.3,0,0.0,0,0,1,18,0,0
906640,6,6.3,0,0.0,0,0,0,14,0,0
906641,4,6.4,0,0.0,0,1,1,5,3,0
906642,6,5.1,2,5.0,1,1,1,11,2,0
906643,4,1.4,0,0.0,0,1,1,20,1,0
906644,5,6.5,2,39.56,1,1,1,12,3,1
906645,6,0.9,1,52.34,0,1,1,1,6,0
906646,8,1.5,1,47.38,0,1,1,16,2,0
906647,8,2.9,3,131.99,0,1,0,3,4,1
906648,5,5.4,2,117.25,0,1,1,3,1,0
906649,11,0.8,0,0.0,0,1,1,13,1,0
906650,6,0.9,1,34.76,1,0,1,0,0,0
906651,2,2.6,3,105.89,0,1,1,11,3,0
906652,4,3.6,0,0.0,0,0,1,8,0,0
906653,4,0.3,3,126.7,0,1,1,10,3,1
906654,2,1.0,4,24.85,0,0,1,2,0,1
906655,7,2.0,2,62.9,0,0,1,23,0,0
906656,11,0.4,3,71.78,0,1,1,1,2,1
906657,7,4.8,1,39.67,0,1,1,6,3,1
906658,9,1.1,1,40.13,1,0,1,19,0,1
906659,7,7.3,2,69.8,0,1,1,15,2,1
906660,5,1.5,2,52.63,0,1,1,8,2,0
906661,7,2.0,3,84.58,0,1,1,13,0,1
906662,5,10.6,0,0.0,0,1,1,12,2,1
906663,12,3.3,0,0.0,0,1,1,5,3,0
906664,4,1.8,0,0.0,0,1,0,10,2,1
906665,4,2.8,3,171.61,0,0,1,13,0,0
906666,9,3.6,2,65.6,0,1,0,7,4,1
906667,5,13.1,3,127.59,0,0,1,23,0,0
906668,7,2.5,3,100.31,0,1,1,5,3,1
906669,7,0.8,1,32.77,1,0,1,4,0,1
906670,4,4.5,0,0.0,0,0,1,8,0,0
906671,4,0.9,0,0.0,0,1,1,4,5,0
906672,8,6.5,3,129.94,0,0,0,5,0,1
906673,6,0.1,2,48.79,0,1,1,6,3,1
906674,3,1.3,1,35.54,0,0,1,4,0,0
906675,4,2.0,3,89.87,1,0,1,12,0,1
906676,3,2.9,0,0.0,0,0,0,21,0,0
906677,13,3.6,1,47.85,0,0,0,11,0,0
906678,5,4.9,1,25.93,0,0,1,10,0,1
906679,4,12.5,1,50.45,1,0,1,18,0,0
906680,4,3.8,1,39.55,0,1,1,14,2,0
906681,16,0.1,2,96.4,0,1,0,22,3,0
906682,7,1.3,2,92.5,1,1,1,14,3,1
906683,5,8.5,4,70.37,0,1,1,16,2,1
906684,9,5.0,3,125.08,0,1,1,17,2,1
906685,10,1.2,2,68.29,0,0,1,13,0,0
906686,3,5.5,2,116.38,0,1,1,7,4,0
906687,4,6.6,1,23.7,0,0,1,2,0,0
906688,7,1.3,0,0.0,0,0,1,0,0,0
906689,8,9.0,3,60.88,0,1,0,5,1,1
906690,6,1.3,3,182.85,1,1,1,3,2,0
906691,5,3.4,1,41.83,0,0,1,18,0,0
906692,6,2.6,1,28.62,1,0,1,20,0,0
906693,3,2.1,2,104.54,0,0,1,14,0,0
906694,10,9.2,2,112.31,0,1,1,3,0,0
906695,8,12.2,1,39.83,1,1,1,0,0,0
906696,7,4.0,4,130.18,0,0,1,22,0,0
906697,6,10.6,2,41.88,0,0,0,15,0,0
906698,5,4.4,5,113.97,0,1,1,15,2,1
906699,5,7.8,2,38.86,0,1,1,10,0,1
906700,4,0.8,1,48.54,0,1,0,17,3,0
906701,4,2.8,1,49.13,0,0,1,19,0,0
906702,8,5.8,3,64.85,0,1,0,9,6,1
906703,9,5.5,3,148.81,1,1,0,9,2,1
906704,7,0.5,1,31.07,0,0,0,15,0,0
906705,5,0.7,1,27.7,1,0,0,12,0,1
906706,4,4.7,1,40.36,0,1,1,7,0,0
906707,6,0.6,3,101.36,0,0,1,14,0,0
906708,6,0.7,0,0.0,0,1,1,21,0,0
906709,6,1.7,1,30.35,0,0,0,14,0,1
906710,6,0.7,0,0.0,0,1,0,16,2,0
906711,10,1.5,1,13.65,0,1,1,22,2,0
906712,3,1.1,2,54.04,0,1,1,21,6,1
906713,3,4.0,0,0.0,0,1,1,11,2,0
906714,7,1.5,0,0.0,0,0,1,6,0,0
906715,6,9.3,0,0.0,0,0,1,19,0,0
906716,2,3.6,4,142.9,0,1,1,13,3,1
906717,6,1.2,1,43.16,0,1,0,19,3,0
906718,7,10.3,0,0.0,1,1,1,16,0,1
906719,3,5.8,1,43.41,0,0,1,19,0,0
906720,5,0.4,0,0.0,0,1,1,19,1,0
906721,5,9.9,2,32.16,0,0,0,1,0,0
906722,4,0.4,0,0.0,0,0,0,8,0,0
906723,7,0.9,0,0.0,0,0,1,10,0,0
906724,7,11.7,0,0.0,0,1,1,4,2,0
906725,4,0.6,1,23.19,1,1,0,17,3,1
906726,6,6.1,0,0.0,0,1,1,21,1,0
906727,7,0.5,0,0.0,0,0,1,10,0,0
906728,9,1.1,2,44.0,0,0,0,10,0,0
906729,5,3.7,0,0.0,0,1,0,13,2,0
906730,7,1.9,1,49.35,0,0,1,5,0,0
906731,4,7.7,2,105.07,1,0,0,22,0,0
906732,5,1.4,2,114.65,0,1,0,8,2,1
906733,3,0.1,1,31.98,0,1,1,15,3,0
906734,6,2.5,1,33.0,0,0,1,20,0,0
906735,7,3.2,0,0.0,1,0,1,21,0,0
906736,12,5.1,2,54.48,1,1,1,3,1,1
906737,6,2.0,5,134.26,1,1,1,13,0,1
906738,7,1.2,2,59.49,0,1,0,12,2,0
906739,1,0.8,1,57.5,0,0,1,2,0,1
906740,4,3.6,2,49.36,0,1,1,15,5,1
906741,6,21.3,0,0.0,1,1,0,16,4,0
906742,5,4.3,2,84.48,1,0,0,12,0,1
906743,6,0.1,1,60.42,0,0,1,12,0,0
906744,2,2.3,3,115.78,1,1,1,12,1,1
906745,3,0.5,1,31.66,0,0,1,16,0,0
906746,6,1.1,2,46.42,0,1,0,8,1,1
906747,10,3.0,1,24.27,0,1,0,16,3,1
906748,6,3.4,0,0.0,0,1,1,7,1,0
906749,6,3.1,1,31.31,0,0,1,16,0,0
906750,5,5.7,1,34.29,0,1,1,23,3,0
906751,5,3.4,1,41.97,0,0,1,18,0,1
906752,6,4.9,2,54.31,0,0,1,18,0,0
906753,3,8.3,0,0.0,1,0,1,21,0,0
906754,9,1.2,1,47.47,1,1,0,6,2,1
906755,8,1.8,1,13.08,0,1,1,16,1,0
906756,3,6.1,1,37.12,0,0,0,2,0,0
906757,7,7.7,0,0.0,1,0,1,11,0,1
906758,9,3.8,0,0.0,0,1,1,22,1,0
906759,7,1.8,1,27.49,0,1,1,14,2,1
906760,7,1.7,1,42.39,0,1,0,22,3,0
906761,5,4.6,0,0.0,0,0,0,15,0,0
906762,4,4.7,1,45.61,0,0,1,6,0,0
906763,4,9.6,4,162.62,0,0,0,6,0,1
906764,7,0.3,0,0.0,0,1,1,18,3,0
906765,6,1.6,3,101.29,1,1,0,13,5,1
906766,3,2.8,1,40.34,0,0,0,14,0,0
906767,6,1.9,0,0.0,0,1,1,19,2,1
906768,12,4.2,3,108.9,0,1,1,13,6,1
906769,4,10.9,0,0.0,0,1,0,4,3,0
906770,4,4.0,0,0.0,0,1,1,9,2,1
906771,8,3.2,0,0.0,0,0,1,3,0,0
906772,2,4.2,1,35.41,0,0,0,11,0,0
906773,4,3.1,1,45.93,1,0,0,18,0,1
906774,4,0.4,0,0.0,0,0,0,19,0,0
906775,4,2.2,0,0.0,0,0,1,23,0,0
906776,7,2.6,2,49.75,0,1,0,6,1,1
906777,4,4.2,2,86.77,0,0,1,13,0,1
906778,2,23.8,1,46.49,1,0,0,14,0,0
906779,3,0.2,2,67.95,0,1,1,7,8,0
906780,8,1.9,0,0.0,1,1,0,23,0,0
906781,5,7.1,3,147.34,0,1,1,17,3,1
906782,5,2.9,2,48.15,0,1,1,7,2,1
906783,5,0.6,1,39.95,0,1,0,19,0,0
906784,7,4.1,2,53.33,0,0,1,8,0,0
906785,4,5.2,1,35.6,0,1,1,3,3,0
906786,6,3.4,1,16.44,0,1,0,14,2,1
906787,4,0.1,2,45.22,1,1,0,10,1,1
906788,9,3.4,1,13.3,0,1,1,20,3,1
906789,7,2.7,0,0.0,1,1,0,18,0,1
906790,7,11.8,2,35.52,0,0,1,1,0,1
906791,5,2.7,1,45.6,0,1,1,14,1,0
906792,3,0.7,4,103.68,1,0,1,12,0,1
906793,4,2.8,3,19.4,0,1,1,20,2,1
906794,10,0.4,3,114.52,1,0,0,5,0,0
906795,5,3.2,1,65.96,0,0,0,5,0,1
906796,5,3.6,3,76.93,1,1,0,2,3,1
906797,1,0.8,1,57.13,0,0,0,22,0,0
906798,6,0.6,0,0.0,0,0,0,20,0,0
906799,12,2.4,1,22.1,0,0,1,14,0,0
906800,8,3.5,4,57.1,0,1,1,10,5,1
906801,4,2.3,2,51.17,0,1,1,6,5,1
906802,7,3.7,1,48.08,0,0,1,9,0,0
906803,4,1.9,3,32.39,0,1,1,17,2,1
906804,9,7.2,2,81.87,0,0,0,12,0,0
906805,2,0.2,1,36.17,0,0,1,18,0,0
906806,4,28.9,3,81.32,1,1,1,17,1,1
906807,4,2.3,2,58.16,0,1,0,8,0,0
906808,5,6.2,2,65.64,0,1,0,21,0,0
906809,8,0.1,1,36.07,0,0,0,11,0,0
906810,6,0.4,2,109.4,0,0,0,15,0,0
906811,6,11.5,0,0.0,0,0,0,14,0,1
906812,6,0.4,2,67.69,0,0,1,12,0,0
906813,2,1.1,3,127.28,0,0,1,22,0,1
906814,6,3.0,3,69.35,0,0,1,17,0,0
906815,4,4.1,1,54.27,0,1,1,14,1,1
906816,3,3.3,1,25.0,0,1,1,5,5,1
906817,6,2.5,0,0.0,1,1,0,5,0,1
906818,7,6.6,0,0.0,1,1,0,8,0,0
906819,8,9.5,0,0.0,0,1,1,23,2,0
906820,4,7.9,1,58.99,0,0,1,5,0,0
906821,4,4.0,1,38.14,0,1,0,20,2,1
906822,5,13.4,3,79.79,0,1,0,11,2,1
906823,6,5.8,0,0.0,0,0,0,7,0,0
906824,7,1.6,2,100.32,0,1,1,4,2,0
906825,6,1.5,1,40.36,0,0,0,3,0,0
906826,5,0.7,1,28.91,0,1,1,0,2,0
906827,6,4.0,0,0.0,0,1,1,20,1,0
906828,3,1.0,1,25.12,1,0,0,21,0,1
906829,4,8.0,2,48.93,0,1,1,3,2,1
906830,4,4.4,1,33.24,0,1,1,5,1,0
906831,4,5.6,1,31.37,0,1,1,8,0,1
906832,11,1.1,2,27.76,0,0,1,13,0,0
906833,4,5.0,1,28.8,0,1,1,23,3,0
906834,1,0.5,2,83.42,0,1,0,6,1,0
906835,2,2.4,0,0.0,0,1,1,3,2,1
906836,9,0.2,1,34.53,0,0,1,1,0,0
906837,6,4.5,0,0.0,0,1,0,15,2,1
906838,4,0.2,0,0.0,1,1,1,0,2,1
906839,7,2.2,3,122.61,1,0,0,8,0,1
906840,5,1.6,2,103.68,0,1,0,11,1,0
906841,1,10.0,4,124.46,0,1,1,15,2,1
906842,4,2.2,0,0.0,0,0,1,4,0,0
906843,9,7.4,2,85.2,0,1,0,10,1,1
906844,2,9.9,2,66.29,0,0,1,11,0,1
906845,6,1.7,0,0.0,0,1,0,21,3,0
906846,7,0.4,0,0.0,0,0,1,9,0,0
906847,3,0.9,4,88.64,0,0,1,21,0,1
906848,7,2.8,3,64.77,0,0,1,1,0,0
906849,6,0.8,1,28.02,0,0,1,5,0,0
906850,11,2.3,1,14.32,0,1,1,12,3,1
906851,9,2.4,2,114.54,1,1,1,23,3,1
906852,6,3.4,0,0.0,1,1,0,17,2,1
906853,5,2.2,0,0.0,0,1,0,15,0,1
906854,7,4.6,0,0.0,0,0,0,1,0,0
906855,5,3.7,1,47.93,0,0,1,10,0,1
906856,7,2.9,2,98.41,0,1,0,21,3,1
906857,4,11.7,2,28.37,0,0,0,3,0,1
906858,9,2.5,1,33.66,1,1,1,12,2,1
906859,7,6.8,0,0.0,0,1,1,15,3,0
906860,3,6.0,2,72.45,0,1,0,5,2,1
906861,6,6.8,1,45.84,1,1,1,11,0,1
906862,5,0.3,1,38.13,0,0,1,8,0,0
906863,8,0.3,2,91.34,0,0,1,20,0,1
906864,5,9.0,3,150.57,0,0,0,9,0,0
906865,6,3.8,0,0.0,0,1,1,14,2,1
906866,2,2.0,0,0.0,0,0,1,7,0,0
906867,1,1.3,2,62.5,0,1,1,10,0,1
906868,9,0.3,1,20.15,0,1,0,14,0,1
906869,8,9.4,0,0.0,0,0,0,20,0,0
906870,4,11.0,3,107.92,0,0,1,19,0,0
906871,7,0.5,3,150.35,1,1,0,3,1,0
906872,2,0.2,1,58.35,0,0,0,3,0,0
906873,4,12.8,2,57.11,0,1,0,7,2,1
906874,9,10.6,1,30.06,0,0,1,15,0,0
906875,11,6.2,0,0.0,1,1,1,11,5,1
906876,8,0.8,0,0.0,0,0,1,3,0,0
906877,8,1.9,2,37.03,0,1,0,8,3,0
906878,5,3.8,2,78.25,0,0,1,13,0,0
906879,10,2.9,1,17.18,0,0,0,11,0,0
906880,7,8.2,4,210.69,0,0,1,8,0,0
906881,7,2.9,1,43.75,0,1,1,10,0,1
906882,6,5.0,2,54.85,0,1,1,16,2,1
906883,5,0.5,1,56.61,0,0,1,9,0,0
906884,5,4.9,0,0.0,0,1,1,14,2,0
906885,4,8.5,0,0.0,0,0,1,16,0,0
906886,4,0.7,0,0.0,0,1,1,13,2,0
906887,3,3.1,1,42.52,0,1,0,13,2,1
906888,4,4.3,1,30.74,0,0,1,5,0,0
906889,8,1.6,1,32.31,0,1,0,4,2,0
906890,7,9.0,0,0.0,0,1,0,17,3,0
906891,4,9.2,0,0.0,0,1,0,18,4,0
906892,5,6.1,1,28.44,0,0,1,15,0,0
906893,6,1.5,1,50.46,0,1,1,21,0,1
906894,14,2.9,0,0.0,0,1,0,13,2,1
906895,9,6.8,3,73.73,0,0,0,1,0,0
906896,5,9.9,1,8.31,0,1,0,19,2,1
906897,7,3.8,3,175.61,0,1,1,23,4,1
906898,5,0.9,1,5.32,0,0,1,18,0,0
906899,5,9.9,3,145.73,0,1,1,18,2,1
906900,7,0.1,1,40.93,0,0,1,21,0,0
906901,5,8.3,0,0.0,1,0,0,10,0,0
906902,5,7.2,2,56.22,0,0,1,0,0,0
906903,5,2.2,2,88.38,0,0,1,18,0,1
906904,10,6.5,2,96.26,0,0,1,10,0,0
906905,9,8.5,1,48.24,0,1,0,6,3,0
906906,9,6.0,2,96.75,0,1,1,14,3,1
906907,7,1.6,2,33.75,0,1,1,5,3,1
906908,12,12.1,2,53.66,0,0,1,23,0,1
906909,3,7.4,4,109.62,0,1,1,1,6,1
906910,3,1.2,0,0.0,0,0,1,11,0,0
906911,6,0.9,0,0.0,0,0,1,17,0,0
906912,5,0.2,2,95.72,0,1,1,5,2,1
906913,6,1.9,0,0.0,0,0,1,17,0,0
906914,6,5.4,0,0.0,0,1,0,1,4,0
906915,8,0.1,3,92.3,0,1,1,3,3,1
906916,7,0.5,3,179.13,1,1,0,13,1,1
906917,7,2.7,0,0.0,1,0,1,7,0,1
906918,12,0.1,1,27.18,0,0,1,8,0,0
906919,2,5.7,2,76.45,0,1,1,17,2,1
906920,5,1.7,1,48.93,0,1,1,20,2,0
906921,6,6.0,0,0.0,0,0,0,6,0,0
906922,1,3.3,1,31.5,0,1,0,14,1,0
906923,6,2.1,0,0.0,0,1,1,11,4,0
906924,10,0.8,0,0.0,0,0,0,3,0,0
906925,4,2.0,0,0.0,0,1,1,1,0,0
906926,12,8.3,3,80.5,1,0,0,17,0,1
906927,8,4.1,0,0.0,0,0,1,7,0,0
906928,5,1.6,1,37.02,0,0,1,11,0,1
906929,6,5.1,1,29.01,0,1,0,4,1,1
906930,5,5.3,4,229.96,0,1,1,4,2,1
906931,11,24.1,1,56.83,0,1,1,23,4,0
906932,6,18.9,1,55.73,0,0,1,19,0,0
906933,9,5.8,2,59.36,0,1,0,17,1,1
906934,4,1.7,1,47.46,1,0,0,5,0,0
906935,5,4.6,1,60.78,1,1,1,13,2,1
906936,5,1.7,2,60.67,0,1,0,22,2,0
906937,7,6.7,3,97.38,0,0,0,3,0,0
906938,8,16.2,3,89.44,0,1,1,5,1,1
906939,3,0.4,3,113.0,0,1,1,13,1,1
906940,6,4.5,1,56.93,1,0,1,20,0,0
906941,6,2.4,4,143.32,0,1,1,16,2,1
906942,12,2.8,2,56.59,0,0,1,5,0,0
906943,3,0.1,1,33.86,1,0,1,2,0,0
906944,4,4.6,0,0.0,0,1,1,22,3,0
906945,10,1.1,1,5.0,0,0,1,15,0,0
906946,7,2.3,1,39.67,0,1,1,15,2,1
906947,10,0.8,1,32.3,0,1,1,18,0,1
906948,6,7.4,1,27.22,0,1,0,12,1,1
906949,9,1.0,2,27.84,0,1,1,12,1,1
906950,9,0.8,1,42.41,0,0,1,19,0,0
906951,11,9.5,0,0.0,0,0,1,12,0,0
906952,2,0.9,3,121.46,0,1,1,19,2,1
906953,8,4.8,1,21.46,0,0,1,7,0,1
906954,7,4.7,1,12.2,0,0,1,0,0,0
906955,3,3.5,0,0.0,1,0,0,9,0,0
906956,5,6.2,2,64.62,0,1,1,2,1,1
906957,3,0.3,1,13.21,1,1,1,18,3,1
906958,7,12.6,1,36.73,0,1,1,15,2,0
906959,8,3.8,0,0.0,0,1,0,6,2,0
906960,6,7.2,2,10.16,0,1,1,15,0,1
906961,7,3.6,1,26.47,1,0,1,18,0,1
906962,3,0.1,0,0.0,0,1,1,3,1,1
906963,6,2.9,2,65.35,0,1,1,6,1,1
906964,8,17.2,3,152.18,0,0,0,11,0,1
906965,7,4.5,0,0.0,1,0,1,19,0,0
906966,5,5.0,1,31.48,0,0,1,22,0,0
906967,8,1.7,0,0.0,0,0,0,17,0,0
906968,3,1.0,0,0.0,0,1,1,3,1,1
906969,10,7.3,2,109.49,1,1,1,22,0,0
906970,7,2.7,0,0.0,0,1,1,13,0,1
906971,2,0.8,2,106.76,1,0,1,8,0,0
906972,11,0.9,0,0.0,0,1,1,3,0,0
906973,6,0.2,1,19.84,0,0,1,1,0,0
906974,6,5.2,4,193.45,0,0,1,19,0,1
906975,7,9.9,4,138.93,0,0,0,6,0,1
906976,8,0.7,2,104.33,0,1,1,4,2,1
906977,10,1.2,1,44.9,1,0,0,5,0,1
906978,4,0.1,3,138.56,0,1,1,6,2,1
906979,5,4.2,1,25.85,0,1,1,5,0,1
906980,7,11.0,0,0.0,1,1,1,21,1,0
906981,8,2.7,1,34.52,0,1,1,16,5,1
906982,6,1.7,1,18.72,1,1,0,3,4,1
906983,4,1.1,1,22.02,0,1,0,0,1,1
906984,5,4.4,1,25.99,0,1,1,23,4,1
906985,9,0.1,1,20.28,0,0,1,9,0,1
906986,10,2.1,5,168.5,0,0,1,11,0,1
906987,5,0.1,0,0.0,0,1,0,4,3,0
906988,2,1.6,1,28.68,0,0,1,23,0,1
906989,8,3.9,2,40.04,0,0,0,22,0,1
906990,3,4.8,1,25.02,0,1,0,5,3,1
906991,5,0.3,2,75.46,0,1,1,0,0,0
906992,8,14.7,1,32.02,0,0,1,9,0,0
906993,5,0.3,3,108.61,0,1,0,21,3,0
906994,9,1.2,4,97.0,0,0,1,11,0,0
906995,3,0.1,2,79.98,0,0,0,16,0,1
906996,5,1.0,0,0.0,0,1,0,10,2,1
906997,2,8.2,2,38.58,0,1,1,16,2,0
906998,5,10.2,2,58.98,0,1,0,1,4,1
906999,5,0.9,3,45.3,0,0,1,1,0,0
907000,11,12.9,1,44.85,0,0,0,20,0,0
907001,4,1.7,2,123.35,0,1,1,16,1,1
